id,title,product_type,currency,cost,image_link,seller_name, rating,color,description,new_title,gender,google_brand
GGOEADWC187399,Android Navy Stoneware Mug,"['Drinkware', 'Mugs']",USD,81,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADWC187399.jpg,Canvas Couture,3.4,"['Blue', 'Green']",This Android mug is the perfect way to show your love for the Android operating system. The mug is made of high-quality ceramic and features the Android logo on the front.,Android Mug - Blue,Unisex,Android
GGOEADWC187399,Android Navy Stoneware Mug,"['Drinkware', 'Mugs']",USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADWC187399.jpg,Ironic Icons,2.5,"['Blue', 'Green']",This Android mug is the perfect way to show your love for the Android operating system. The mug is made of high-quality ceramic and features the Android logo on the front.,Android Mug - Blue,Unisex,Android
GGOEADWC187399,Android Navy Stoneware Mug,"['Drinkware', 'Mugs']",USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADWC187399.jpg,Cult Classic Closet,3.6,"['Blue', 'Green']",This Android mug is the perfect way to show your love for the Android operating system. The mug is made of high-quality ceramic and features the Android logo on the front.,Android Mug - Blue,Unisex,Android
GGOEADWC187399,Android Navy Stoneware Mug,"['Drinkware', 'Mugs']",USD,90,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEADWC187399.jpg,Sarcasm Society,3.0,"['Blue', 'Green']",This Android mug is the perfect way to show your love for the Android operating system. The mug is made of high-quality ceramic and features the Android logo on the front.,Android Mug - Blue,Unisex,Android
GGOEAAEH129617,Android Pocket Tee Green,"['t-shirts', 'pocketed t-shirts']",USD,82,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1296.jpg,Gadget Guru,4.0,"['green', 'blue', 'white']","Show your love for Android with this fun and unique pocket t-shirt! The shirt features a high-quality print of the Android logo on the front pocket. Made from 100% cotton, this shirt is soft and comfortable to wear.",Android Pocket T-Shirt,men,Android
GGOEAAXL129928,Android Pocket Toddler Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1299.jpg,The Graphic Garage,4.1,"['Blue', 'Green']",Show your love for Android with this fun and playful t-shirt. The shirt features a cute and colorful Android mascot peeking out of a pocket on the front.,Google Android Pocket T-Shirt,Unisex,Android
GGOEAAXL129928,Android Pocket Toddler Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,11,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1299.jpg,Motivation Merch,3.1,"['Blue', 'Green']",Show your love for Android with this fun and playful t-shirt. The shirt features a cute and colorful Android mascot peeking out of a pocket on the front.,Google Android Pocket T-Shirt,Unisex,Android
GGOEAAXL129928,Android Pocket Toddler Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1299.jpg,Expression Essentials,3.1,"['Blue', 'Green']",Show your love for Android with this fun and playful t-shirt. The shirt features a cute and colorful Android mascot peeking out of a pocket on the front.,Google Android Pocket T-Shirt,Unisex,Android
GGOEAAXL129928,Android Pocket Toddler Tee Navy,"['Apparel & Accessories', 'Unisex Clothing', 'T-shirts']",USD,10,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAXXX1299.jpg,Fandom Finds,3.3,"['Blue', 'Green']",Show your love for Android with this fun and playful t-shirt. The shirt features a cute and colorful Android mascot peeking out of a pocket on the front.,Google Android Pocket T-Shirt,Unisex,Android
GGOEACGB217399,Android RPET Sunglasses,"['Apparel & Accessories', 'Eyewear', 'Sunglasses']",USD,96,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACGB217399.jpg,The Graphic Garage,4.1,['Black'],These unisex classic sunglasses feature a black frame and gray lenses. They are perfect for everyday wear and provide 100% protection from the suns harmful UV rays.,Unisex Classic Black Sunglasses,Unisex,Google
GGOEACGB217399,Android RPET Sunglasses,"['Apparel & Accessories', 'Eyewear', 'Sunglasses']",USD,95,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACGB217399.jpg,Canvas Couture,3.4,['Black'],These unisex classic sunglasses feature a black frame and gray lenses. They are perfect for everyday wear and provide 100% protection from the suns harmful UV rays.,Unisex Classic Black Sunglasses,Unisex,Google
GGOEACGB217399,Android RPET Sunglasses,"['Apparel & Accessories', 'Eyewear', 'Sunglasses']",USD,97,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEACGB217399.jpg,Wanderlust Wardrobe,3.2,['Black'],These unisex classic sunglasses feature a black frame and gray lenses. They are perfect for everyday wear and provide 100% protection from the suns harmful UV rays.,Unisex Classic Black Sunglasses,Unisex,Google
GGOEAFBA115299,Candy Cane Android Cardboard Sculpture,"['Toys & Games', 'Collectibles', 'Figures & Action Figures']",USD,71,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFBA115299.jpg,Fandom Finds,3.3,"['Green', 'Red', 'White']",This festive Android ornament is made of sturdy cardboard and is the perfect way to show your love for Android and the holidays.,Android Holiday Ornament,Unisex,Android
GGOEAFBA115299,Candy Cane Android Cardboard Sculpture,"['Toys & Games', 'Collectibles', 'Figures & Action Figures']",USD,67,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFBA115299.jpg,90s Nostalgia,4.0,"['Green', 'Red', 'White']",This festive Android ornament is made of sturdy cardboard and is the perfect way to show your love for Android and the holidays.,Android Holiday Ornament,Unisex,Android
GGOEAFBA115299,Candy Cane Android Cardboard Sculpture,"['Toys & Games', 'Collectibles', 'Figures & Action Figures']",USD,55,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEAFBA115299.jpg,Rebel Threads,2.9,"['Green', 'Red', 'White']",This festive Android ornament is made of sturdy cardboard and is the perfect way to show your love for Android and the holidays.,Android Holiday Ornament,Unisex,Android
GGCLCAPC103415,Cloud Architect Blue Hoodie,"['Apparel', 'Unisex']",USD,64,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1034.jpg,Mystic Market,3.7,"['Blue', 'Black']",This is a navy blue zip-up hoodie with a black hood and black drawstrings. It has a small white logo on the chest and a larger white logo on the back. The hoodie is made of a soft cotton blend and is perfect for a casual day out or a workout.,Unisex Zip Up Hoodie - Blue,Unisex,Google
GGCLCAPC103415,Cloud Architect Blue Hoodie,"['Apparel', 'Unisex']",USD,64,https://shop.googlemerchandisestore.com/store/20180201712/assets/items/images/GGCLCXXX1034.jpg,Zen Zone,4.3,"['Blue', 'Black']",This is a navy blue zip-up hoodie with a black hood and black drawstrings. It has a small white logo on the chest and a larger white logo on the back. The hoodie is made of a soft cotton blend and is perfect for a casual day out or a workout.,Unisex Zip Up Hoodie - Blue,Unisex,Google
GGCLCAPB119214,Collaboration Engineer Women's Eddie Bauer Full-Zip Fleece Jacket & Beta Hat,"['Apparel', 'Jackets & Coats']",USD,97,https://shop.googlemerchandisestore.com/store/20230615372/assets/items/images/GGCLCXXX1192.jpg,The Graphic Garage,3.7,"['Black', 'Blue']","This black fleece jacket is made of 100% polyester and features a full zip front, two front pockets, and a hood. It is machine-washable and dryer-safe. The jacket is available in sizes S-XXL.",Google Cloud Certified Professional Collaboration Engineer Fleece Jacket,Unisex,Google Cloud
GGEBCCBA113899,Ember 14 ox Mug & Pourigami Kit,"['Drinkware', 'Mugs']",USD,20,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA113899.jpg,Inside Joke Emporium,4.0,"['Black', 'White']",This mug cozy is made of neoprene and fits most standard mugs. It is black with a white Google Cloud logo.,Google Cloud Mug Cozy,Unisex,Google Cloud
GGEBCCBA115799,End of Year Gift Bundle,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,95,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA115799.jpg,Rebel Threads,2.9,"['Black', 'White']","The Ember Mug² is the worlds first temperature control smart mug. It keeps your coffee, tea, or other hot beverage at your preferred temperature for up to 1.5 hours. You can control the temperature of your mug from your smartphone using the Ember app.",Ember Temperature Control Smart Mug²,Unisex,Google Cloud
GGEBCCBA115799,End of Year Gift Bundle,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,80,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA115799.jpg,The Graphic Garage,3.7,"['Black', 'White']","The Ember Mug² is the worlds first temperature control smart mug. It keeps your coffee, tea, or other hot beverage at your preferred temperature for up to 1.5 hours. You can control the temperature of your mug from your smartphone using the Ember app.",Ember Temperature Control Smart Mug²,Unisex,Google Cloud
GGEBCCBA115799,End of Year Gift Bundle,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,91,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA115799.jpg,Canvas Couture,3.4,"['Black', 'White']","The Ember Mug² is the worlds first temperature control smart mug. It keeps your coffee, tea, or other hot beverage at your preferred temperature for up to 1.5 hours. You can control the temperature of your mug from your smartphone using the Ember app.",Ember Temperature Control Smart Mug²,Unisex,Google Cloud
GGEBCCBA115799,End of Year Gift Bundle,"['Home & Garden', 'Kitchen & Dining', 'Drinkware']",USD,84,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCCBA115799.jpg,Cult Classic Closet,3.6,"['Black', 'White']","The Ember Mug² is the worlds first temperature control smart mug. It keeps your coffee, tea, or other hot beverage at your preferred temperature for up to 1.5 hours. You can control the temperature of your mug from your smartphone using the Ember app.",Ember Temperature Control Smart Mug²,Unisex,Google Cloud
GGOEGOAQ196699,For Everyone Eco Pen,['Office supplies'],USD,32,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ196699.jpg,Misfit Merch,3.8,"['White', 'Multicolor']",A white plastic pen with a multicolored logo of the Google developer group.,White plastic pen with multicolored logo,Unisex,Google
GGOEGOAQ196699,For Everyone Eco Pen,['Office supplies'],USD,35,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ196699.jpg,Urban Edge,2.8,"['White', 'Multicolor']",A white plastic pen with a multicolored logo of the Google developer group.,White plastic pen with multicolored logo,Unisex,Google
GGOEGOAQ196699,For Everyone Eco Pen,['Office supplies'],USD,33,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ196699.jpg,Meme Mart,3.9,"['White', 'Multicolor']",A white plastic pen with a multicolored logo of the Google developer group.,White plastic pen with multicolored logo,Unisex,Google
GGOEGOAQ196699,For Everyone Eco Pen,['Office supplies'],USD,42,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGOAQ196699.jpg,Custom Culture,2.7,"['White', 'Multicolor']",A white plastic pen with a multicolored logo of the Google developer group.,White plastic pen with multicolored logo,Unisex,Google
GGOEGGCX056399,Gift Card - $250.00 -ONLINE STORE ONLY,['Gift Cards'],USD,92,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX056399.jpg,Quirk & Co.,3.1,['Multicolor'],"The Google Merchandise Store gift card is the perfect way to give the gift of Google to your friends and family. With this gift card, they can choose from a wide variety of Google products and merchandise, including apparel, accessories, and home goods.",Google Merchandise Store gift card,Unisex,Google
GGOEGGCX056399,Gift Card - $250.00 -ONLINE STORE ONLY,['Gift Cards'],USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX056399.jpg,Quirk & Co.,3.1,['Multicolor'],"The Google Merchandise Store gift card is the perfect way to give the gift of Google to your friends and family. With this gift card, they can choose from a wide variety of Google products and merchandise, including apparel, accessories, and home goods.",Google Merchandise Store gift card,Unisex,Google
GGOEGGCX056399,Gift Card - $250.00 -ONLINE STORE ONLY,['Gift Cards'],USD,86,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX056399.jpg,Zen Zone,2.7,['Multicolor'],"The Google Merchandise Store gift card is the perfect way to give the gift of Google to your friends and family. With this gift card, they can choose from a wide variety of Google products and merchandise, including apparel, accessories, and home goods.",Google Merchandise Store gift card,Unisex,Google
GGOEGGCX056399,Gift Card - $250.00 -ONLINE STORE ONLY,['Gift Cards'],USD,91,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGGCX056399.jpg,Custom Culture,3.6,['Multicolor'],"The Google Merchandise Store gift card is the perfect way to give the gift of Google to your friends and family. With this gift card, they can choose from a wide variety of Google products and merchandise, including apparel, accessories, and home goods.",Google Merchandise Store gift card,Unisex,Google
GGOEGCBB074199,Google Car Clip Phone Holder,"['Electronics', 'Car Accessories']",USD,49,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGCBB074199.jpg,The Graphic Garage,3.7,['Black'],"The Google Car Phone Holder is the perfect way to keep your phone safe and secure while youre driving. This holder is designed to fit most smartphones and can be easily attached to your cars dashboard or windshield. The holder also features a rotating ball joint, so you can adjust the angle of your phone for optimal viewing.",Google Car Phone Holder,Unisex,Google
GGCNCAFJ103918,Google Cloud Ash Zip Hoodie,"['sweatshirts', 'jackets']",USD,100,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1039.jpg,Fandom Finds,2.5,"['grey', 'white']",This is a grey zip up hoodie with the Google Cloud logo on the chest. The hoodie is made of 80% cotton and 20% polyester and is machine washable.,Google Cloud Zip Up Hoodie,unisex,Google Cloud
GGCNCAFJ103918,Google Cloud Ash Zip Hoodie,"['sweatshirts', 'jackets']",USD,97,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1039.jpg,Canvas Couture,3.4,"['grey', 'white']",This is a grey zip up hoodie with the Google Cloud logo on the chest. The hoodie is made of 80% cotton and 20% polyester and is machine washable.,Google Cloud Zip Up Hoodie,unisex,Google Cloud
GGCNCAFJ103918,Google Cloud Ash Zip Hoodie,"['sweatshirts', 'jackets']",USD,100,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1039.jpg,Minimalist Manifesto,3.9,"['grey', 'white']",This is a grey zip up hoodie with the Google Cloud logo on the chest. The hoodie is made of 80% cotton and 20% polyester and is machine washable.,Google Cloud Zip Up Hoodie,unisex,Google Cloud
GGCNCAFJ103918,Google Cloud Ash Zip Hoodie,"['sweatshirts', 'jackets']",USD,94,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1039.jpg,Minimalist Manifesto,3.9,"['grey', 'white']",This is a grey zip up hoodie with the Google Cloud logo on the chest. The hoodie is made of 80% cotton and 20% polyester and is machine washable.,Google Cloud Zip Up Hoodie,unisex,Google Cloud
GGCNCAFJ103918,Google Cloud Ash Zip Hoodie,"['sweatshirts', 'jackets']",USD,100,https://shop.googlemerchandisestore.com/store/20161019326/assets/items/images/GGCNCXXX1039.jpg,Dreamer's Den,3.2,"['grey', 'white']",This is a grey zip up hoodie with the Google Cloud logo on the chest. The hoodie is made of 80% cotton and 20% polyester and is machine washable.,Google Cloud Zip Up Hoodie,unisex,Google Cloud
GGEBCAEB103316,Google Cloud Marine Layer Black Tee,['t-shirts'],USD,43,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1033.jpg,Misfit Merch,3.8,['black'],A black t-shirt with the Google Cloud logo on the front.,Google Cloud T-shirt,men,Google Cloud
GGEBCAEB103316,Google Cloud Marine Layer Black Tee,['t-shirts'],USD,44,https://shop.googlemerchandisestore.com/store/20210125633/assets/items/images/GGEBCXXX1033.jpg,Gadget Guru,4.0,['black'],A black t-shirt with the Google Cloud logo on the front.,Google Cloud T-shirt,men,Google Cloud
GGSIGAHB101314,Google Cloud Men's Tonal Polo Black,"['Apparel', 'Polos']",USD,77,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1013.jpg,Inside Joke Emporium,4.0,"['Black', 'Charcoal']","The Google Cloud Mens Polo Shirt is a comfortable, stylish way to show your support for Google Cloud. This shirt is made from a soft, breathable fabric and features a classic fit. Its perfect for wearing to work, to the gym, or just out and about.",Google Cloud Mens Polo Shirt,men,Google Cloud
GGSIGAHB101314,Google Cloud Men's Tonal Polo Black,"['Apparel', 'Polos']",USD,71,https://shop.googlemerchandisestore.com/store/20181114733/assets/items/images/GGSIGXXX1013.jpg,Canvas Couture,2.6,"['Black', 'Charcoal']","The Google Cloud Mens Polo Shirt is a comfortable, stylish way to show your support for Google Cloud. This shirt is made from a soft, breathable fabric and features a classic fit. Its perfect for wearing to work, to the gym, or just out and about.",Google Cloud Mens Polo Shirt,men,Google Cloud
GGCPCDHQ157599,Google Cloud Stainless Steel Bottle 20.9oz,"['Drinkware', 'Bottles']",USD,52,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCDHQ157599.jpg,Fandom Finds,2.5,"['White', 'Silver']","The Google Cloud 20oz TKWide Water Bottle is made of stainless steel and has a double-wall construction to keep drinks cold for up to 24 hours and hot for up to 12 hours. It has a wide mouth opening for easy filling and cleaning, and a leak-proof lid. The bottle is white with a silver lid and features the Google Cloud logo.",Google Cloud 20oz TKWide Water Bottle,Unisex,Google Cloud
GGCPCDHQ157599,Google Cloud Stainless Steel Bottle 20.9oz,"['Drinkware', 'Bottles']",USD,56,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPCDHQ157599.jpg,Print Pop,2.5,"['White', 'Silver']","The Google Cloud 20oz TKWide Water Bottle is made of stainless steel and has a double-wall construction to keep drinks cold for up to 24 hours and hot for up to 12 hours. It has a wide mouth opening for easy filling and cleaning, and a leak-proof lid. The bottle is white with a silver lid and features the Google Cloud logo.",Google Cloud 20oz TKWide Water Bottle,Unisex,Google Cloud
GGCPGCBA163699,Google GGN Coin 20Q3 - 350Tb,['Pins & Lapel Pins'],USD,98,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA163699.png,Fandom Finds,3.3,"['Gold', 'Green', 'Red', 'Blue', 'Yellow']","This is a colorful circle lapel pin. It has blue, green red and yellow colors.",Colorful Circle Lapel Pin,Unisex,
GGCPGCBA163699,Google GGN Coin 20Q3 - 350Tb,['Pins & Lapel Pins'],USD,87,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA163699.png,Zen Zone,4.3,"['Gold', 'Green', 'Red', 'Blue', 'Yellow']","This is a colorful circle lapel pin. It has blue, green red and yellow colors.",Colorful Circle Lapel Pin,Unisex,
GGOEGAAH212914,Google Garment Washed Kauai Green Tee,"['Clothing', 'Tops', 'T-shirts']",USD,38,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2129.jpg,Motivation Merch,3.1,"['Green', 'White']",A green t-shirt with the Google logo on the front.,Google T-shirt,Unisex,Google
GGOEGHPJ178710,Google Gray Cotton Cap,"['Apparel', 'Headwear']",USD,51,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPJ178710.jpg,Canvas Couture,2.6,"['Black', 'White']",A black hat with a white Google logo embroidered on the front. The hat is made of 100% cotton and is adjustable.,Google Embroidered Dad Hat,Unisex,Google
GGOEGHPJ178710,Google Gray Cotton Cap,"['Apparel', 'Headwear']",USD,48,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGHPJ178710.jpg,Sarcasm Society,3.0,"['Black', 'White']",A black hat with a white Google logo embroidered on the front. The hat is made of 100% cotton and is adjustable.,Google Embroidered Dad Hat,Unisex,Google
GGOEGAAA213116,Google Makai Tie-Dye Tee,"['Clothing', 'T-shirts']",USD,65,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2131.jpg,Offbeat Outfitters,2.7,"['Blue', 'Green', 'Purple']","This tie-dye t-shirt is made of 100% cotton and features a relaxed fit. It is available in a variety of colors, including blue, green, and purple.",Google Tie-dye T-shirt,Unisex,Google
GGOEGAAA213116,Google Makai Tie-Dye Tee,"['Clothing', 'T-shirts']",USD,68,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2131.jpg,Wanderlust Wardrobe,3.2,"['Blue', 'Green', 'Purple']","This tie-dye t-shirt is made of 100% cotton and features a relaxed fit. It is available in a variety of colors, including blue, green, and purple.",Google Tie-dye T-shirt,Unisex,Google
GGOEGADJ057117,Google Men's Performance 1/4 Zip Pullover Heather/Black,"['Apparel', 'Activewear']",USD,90,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0571.jpg,Fandom Finds,3.3,"['Black', 'White', 'Gray']","UA Tech fabric is quick-drying, ultra-soft & has a more natural feel",Under Armour Mens Tech 1/2 Zip Long-Sleeve Shirt,men,Under Armour
GGOEGADJ057117,Google Men's Performance 1/4 Zip Pullover Heather/Black,"['Apparel', 'Activewear']",USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0571.jpg,Misfit Merch,3.8,"['Black', 'White', 'Gray']","UA Tech fabric is quick-drying, ultra-soft & has a more natural feel",Under Armour Mens Tech 1/2 Zip Long-Sleeve Shirt,men,Under Armour
GGOEGADJ057117,Google Men's Performance 1/4 Zip Pullover Heather/Black,"['Apparel', 'Activewear']",USD,94,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0571.jpg,Print Pop,2.5,"['Black', 'White', 'Gray']","UA Tech fabric is quick-drying, ultra-soft & has a more natural feel",Under Armour Mens Tech 1/2 Zip Long-Sleeve Shirt,men,Under Armour
GGOEGADJ057117,Google Men's Performance 1/4 Zip Pullover Heather/Black,"['Apparel', 'Activewear']",USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0571.jpg,Custom Culture,3.6,"['Black', 'White', 'Gray']","UA Tech fabric is quick-drying, ultra-soft & has a more natural feel",Under Armour Mens Tech 1/2 Zip Long-Sleeve Shirt,men,Under Armour
GGOEGADJ057117,Google Men's Performance 1/4 Zip Pullover Heather/Black,"['Apparel', 'Activewear']",USD,100,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0571.jpg,Mystic Market,4.2,"['Black', 'White', 'Gray']","UA Tech fabric is quick-drying, ultra-soft & has a more natural feel",Under Armour Mens Tech 1/2 Zip Long-Sleeve Shirt,men,Under Armour
GGOEGAAB033815,Google Men's Vintage Badge Tee Black,"['Clothing', 'Tops', 'T-shirts']",USD,15,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0338.jpg,Zen Zone,4.3,"['Black', 'White']",A black t-shirt with the Google logo on the chest.,Google Mens T-shirt,men,Google
GGOEGAAB033815,Google Men's Vintage Badge Tee Black,"['Clothing', 'Tops', 'T-shirts']",USD,25,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAAX0338.jpg,Meme Mart,3.9,"['Black', 'White']",A black t-shirt with the Google logo on the chest.,Google Mens T-shirt,men,Google
GGOEGADL204413,Google Montauk Navy Unisex Rain Jacket,"['Jackets & Coats', 'Coats', 'Hooded Coats']",USD,14,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2044.jpg,Pop Art Provisions,3.0,"['Blue', 'Black']",This is a navy blue varsity jacket with a white Google logo embroidered on the chest. It has a snap button closure and two front pockets.,Google Varsity Jacket,Unisex,Google
GGOEGADL204413,Google Montauk Navy Unisex Rain Jacket,"['Jackets & Coats', 'Coats', 'Hooded Coats']",USD,10,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2044.jpg,Quirk & Co.,3.1,"['Blue', 'Black']",This is a navy blue varsity jacket with a white Google logo embroidered on the chest. It has a snap button closure and two front pockets.,Google Varsity Jacket,Unisex,Google
GGOEGADL204413,Google Montauk Navy Unisex Rain Jacket,"['Jackets & Coats', 'Coats', 'Hooded Coats']",USD,6,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGXXX2044.jpg,Motivation Merch,3.1,"['Blue', 'Black']",This is a navy blue varsity jacket with a white Google logo embroidered on the chest. It has a snap button closure and two front pockets.,Google Varsity Jacket,Unisex,Google
GGOEGDHJ152899,Google Mountain View Campus Bottle,"['Drinkware', 'Bottles & Tumblers']",USD,41,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHJ152899.jpg,Dreamer's Den,3.2,"['Silver', 'Black']",The Mountain View water bottle is made of stainless steel and has a capacity of 17 ounces. It features a black screw-on cap and a black Google logo on the front.,Mountain View Water Bottle,Unisex,Google
GGOEGDHJ152899,Google Mountain View Campus Bottle,"['Drinkware', 'Bottles & Tumblers']",USD,44,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGDHJ152899.jpg,The Graphic Garage,3.7,"['Silver', 'Black']",The Mountain View water bottle is made of stainless steel and has a capacity of 17 ounces. It features a black screw-on cap and a black Google logo on the front.,Mountain View Water Bottle,Unisex,Google
GGOEGAMQ088299,Google Mustachio Bib White,"['Apparel & Accessories', 'Bibs & Burp Cloths']",USD,73,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAMQ088299.jpg,Dreamer's Den,3.2,"['White', 'Black']",White baby bib with a black mustache and the word Google written in black text.,Google Mustache Baby Bib,Unisex,Google
GGOEGAMQ088299,Google Mustachio Bib White,"['Apparel & Accessories', 'Bibs & Burp Cloths']",USD,83,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAMQ088299.jpg,Canvas Couture,3.4,"['White', 'Black']",White baby bib with a black mustache and the word Google written in black text.,Google Mustache Baby Bib,Unisex,Google
GGOEGAMQ088299,Google Mustachio Bib White,"['Apparel & Accessories', 'Bibs & Burp Cloths']",USD,76,https://shop.googlemerchandisestore.com/store/20160512512/assets/items/images/GGOEGAMQ088299.jpg,Offbeat Outfitters,2.7,"['White', 'Black']",White baby bib with a black mustache and the word Google written in black text.,Google Mustache Baby Bib,Unisex,Google
GGCPGCBA134899,Google Picnic Bundle,"['Home & Garden', 'Kitchen & Dining', 'Food & Beverage', 'Lunch Bags']",USD,63,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA134899.jpg,Gamer Gear,3.6,"['Brown', 'White', 'Black']",The lunch bag is made of brown paper and has a leather strap. It is perfect for carrying your lunch to work or school.,Lunch bag,Unisex,Google
GGCPGCBA134899,Google Picnic Bundle,"['Home & Garden', 'Kitchen & Dining', 'Food & Beverage', 'Lunch Bags']",USD,69,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA134899.jpg,Zen Zone,2.7,"['Brown', 'White', 'Black']",The lunch bag is made of brown paper and has a leather strap. It is perfect for carrying your lunch to work or school.,Lunch bag,Unisex,Google
GGCPGCBA134899,Google Picnic Bundle,"['Home & Garden', 'Kitchen & Dining', 'Food & Beverage', 'Lunch Bags']",USD,68,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA134899.jpg,Misfit Merch,3.8,"['Brown', 'White', 'Black']",The lunch bag is made of brown paper and has a leather strap. It is perfect for carrying your lunch to work or school.,Lunch bag,Unisex,Google
GGCPGCBA134899,Google Picnic Bundle,"['Home & Garden', 'Kitchen & Dining', 'Food & Beverage', 'Lunch Bags']",USD,65,https://shop.googlemerchandisestore.com/store/20190522377/assets/items/images/GGCPGCBA134899.jpg,The Graphic Garage,3.7,"['Brown', 'White', 'Black']",The lunch bag is made of brown paper and has a leather strap. It is perfect for carrying your lunch to work or school.,Lunch bag,Unisex,Google
